prob_id = 1001577 | rtt = 262.558 | hop = 18 | timestamp = 1701751285
prob_id = 55234 | rtt = 135.204 | hop = 17 | timestamp = 1702449689
prob_id = 60374 | rtt = 124.517 | hop = 12 | timestamp = 1702449678
prob_id = 60579 | rtt = 40.555 | hop = 12 | timestamp = 1702449679
prob_id = 60900 | rtt = 148.755 | hop = 13 | timestamp = 1702449689
prob_id = 61177 | rtt = 134.189 | hop = 10 | timestamp = 1702449683
prob_id = 62657 | rtt = 63.723 | hop = 15 | timestamp = 1702449676
prob_id = 1002617 | rtt = 148.218 | hop = 14 | timestamp = 1702453288
prob_id = 1003564 | rtt = 138.442 | hop = 13 | timestamp = 1702453288
prob_id = 1003619 | rtt = 226.767 | hop = 13 | timestamp = 1702453280
prob_id = 1004568 | rtt = 247.496 | hop = 14 | timestamp = 1702453275
prob_id = 1005715 | rtt = 152.023 | hop = 16 | timestamp = 1702453286
prob_id = 1005758 | rtt = 114.97 | hop = 18 | timestamp = 1702453281
prob_id = 1006471 | rtt = 118.715 | hop = 19 | timestamp = 1702453282
prob_id = 1006691 | rtt = 151.823 | hop = 19 | timestamp = 1702453278
prob_id = 14015 | rtt = 173.586 | hop = 13 | timestamp = 1702453282
prob_id = 14842 | rtt = 144.733 | hop = 13 | timestamp = 1702453278
prob_id = 22702 | rtt = 159.51 | hop = 12 | timestamp = 1702453280
prob_id = 24300 | rtt = 191.713 | hop = 15 | timestamp = 1702453283
prob_id = 24944 | rtt = 244.373 | hop = 15 | timestamp = 1702453278
prob_id = 3200 | rtt = 51.663 | hop = 14 | timestamp = 1702453279
prob_id = 32810 | rtt = 365.301 | hop = 18 | timestamp = 1702453284
prob_id = 33230 | rtt = 176.689 | hop = 10 | timestamp = 1702453293
prob_id = 33690 | rtt = 150.269 | hop = 13 | timestamp = 1702453291
prob_id = 50525 | rtt = 248.432 | hop = 11 | timestamp = 1702453279
prob_id = 50593 | rtt = 68.986 | hop = 16 | timestamp = 1702453284
prob_id = 53022 | rtt = 104.222 | hop = 17 | timestamp = 1702453284
prob_id = 53613 | rtt = 298.973 | hop = 16 | timestamp = 1702453281
prob_id = 55234 | rtt = 134.983 | hop = 17 | timestamp = 1702453282
prob_id = 60374 | rtt = 124.541 | hop = 12 | timestamp = 1702453288
prob_id = 60579 | rtt = 40.136 | hop = 12 | timestamp = 1702453281
prob_id = 60900 | rtt = 149.072 | hop = 13 | timestamp = 1702453278
prob_id = 61177 | rtt = 132.287 | hop = 10 | timestamp = 1702453289
prob_id = 62657 | rtt = 64.698 | hop = 15 | timestamp = 1702453283
prob_id = 1002617 | rtt = 149.237 | hop = 14 | timestamp = 1702456884
prob_id = 1003564 | rtt = 138.381 | hop = 13 | timestamp = 1702456881
prob_id = 1003619 | rtt = 226.89 | hop = 13 | timestamp = 1702456888
prob_id = 1004568 | rtt = 239.735 | hop = 14 | timestamp = 1702456885
prob_id = 1005715 | rtt = 151.758 | hop = 16 | timestamp = 1702456887
prob_id = 1005758 | rtt = 114.916 | hop = 17 | timestamp = 1702456876
prob_id = 1006471 | rtt = 117.232 | hop = 19 | timestamp = 1702456886
prob_id = 1006691 | rtt = 149.021 | hop = 19 | timestamp = 1702456886
prob_id = 14015 | rtt = 171.877 | hop = 13 | timestamp = 1702456885
prob_id = 14842 | rtt = 144.629 | hop = 13 | timestamp = 1702456877
prob_id = 22702 | rtt = 159.799 | hop = 12 | timestamp = 1702456882
prob_id = 24300 | rtt = 192.297 | hop = 15 | timestamp = 1702456890
prob_id = 24944 | rtt = 244.031 | hop = 15 | timestamp = 1702456878
prob_id = 3200 | rtt = 50.915 | hop = 14 | timestamp = 1702456882
prob_id = 32810 | rtt = 256.505 | hop = 18 | timestamp = 1702456882
prob_id = 33230 | rtt = 176.39 | hop = 10 | timestamp = 1702456888
prob_id = 33690 | rtt = 150.232 | hop = 13 | timestamp = 1702456883
prob_id = 50525 | rtt = 236.125 | hop = 11 | timestamp = 1702456876
prob_id = 50593 | rtt = 69.143 | hop = 16 | timestamp = 1702456879
prob_id = 51527 | rtt = 174.29 | hop = 13 | timestamp = 1702456880
prob_id = 53022 | rtt = 104.556 | hop = 17 | timestamp = 1702456888
prob_id = 53613 | rtt = 298.206 | hop = 16 | timestamp = 1702456883
prob_id = 55234 | rtt = 134.97 | hop = 17 | timestamp = 1702456883
prob_id = 60374 | rtt = 124.06 | hop = 12 | timestamp = 1702456876
prob_id = 60579 | rtt = 35.905 | hop = 12 | timestamp = 1702456882
prob_id = 60900 | rtt = 149.046 | hop = 13 | timestamp = 1702456881
prob_id = 61177 | rtt = 134.028 | hop = 10 | timestamp = 1702456875
prob_id = 62657 | rtt = 63.782 | hop = 15 | timestamp = 1702456879
prob_id = 1002617 | rtt = 149.237 | hop = 14 | timestamp = 1702460490
prob_id = 1003564 | rtt = 137.137 | hop = 13 | timestamp = 1702460485
prob_id = 1003619 | rtt = 227.202 | hop = 13 | timestamp = 1702460486
prob_id = 1004568 | rtt = 235.521 | hop = 15 | timestamp = 1702460478
prob_id = 1005715 | rtt = 151.943 | hop = 16 | timestamp = 1702460489
prob_id = 1005758 | rtt = 114.057 | hop = 19 | timestamp = 1702460479
prob_id = 1006471 | rtt = 119.928 | hop = 19 | timestamp = 1702460488
prob_id = 1006691 | rtt = 154.359 | hop = 18 | timestamp = 1702460477
prob_id = 14015 | rtt = 171.471 | hop = 14 | timestamp = 1702460479
prob_id = 14842 | rtt = 144.759 | hop = 13 | timestamp = 1702460477
prob_id = 22702 | rtt = 159.797 | hop = 12 | timestamp = 1702460476
prob_id = 24300 | rtt = 191.464 | hop = 15 | timestamp = 1702460485
prob_id = 24944 | rtt = 244.348 | hop = 15 | timestamp = 1702460480
prob_id = 3200 | rtt = 51.358 | hop = 13 | timestamp = 1702460487
prob_id = 32810 | rtt = 513.762 | hop = 18 | timestamp = 1702460481
prob_id = 33230 | rtt = 175.867 | hop = 10 | timestamp = 1702460475
prob_id = 33690 | rtt = 150.17 | hop = 13 | timestamp = 1702460481
prob_id = 50525 | rtt = 240.333 | hop = 11 | timestamp = 1702460478
prob_id = 50593 | rtt = 68.995 | hop = 16 | timestamp = 1702460482
prob_id = 53022 | rtt = 105.021 | hop = 17 | timestamp = 1702460482
prob_id = 53613 | rtt = 279.329 | hop = 15 | timestamp = 1702460477
prob_id = 55234 | rtt = 134.758 | hop = 16 | timestamp = 1702460477
prob_id = 60374 | rtt = 123.983 | hop = 12 | timestamp = 1702460477
prob_id = 60579 | rtt = 35.492 | hop = 14 | timestamp = 1702460479
prob_id = 60900 | rtt = 149.144 | hop = 13 | timestamp = 1702460486
prob_id = 61177 | rtt = 134.231 | hop = 10 | timestamp = 1702460481
prob_id = 62657 | rtt = 63.657 | hop = 15 | timestamp = 1702460486
prob_id = 1002617 | rtt = 149.188 | hop = 14 | timestamp = 1702464085
prob_id = 1003564 | rtt = 137.385 | hop = 13 | timestamp = 1702464077
prob_id = 1003619 | rtt = 226.334 | hop = 13 | timestamp = 1702464076
prob_id = 1004568 | rtt = 239.397 | hop = 15 | timestamp = 1702464089
prob_id = 1005715 | rtt = 152.036 | hop = 19 | timestamp = 1702464080
prob_id = 1005758 | rtt = 114.011 | hop = 19 | timestamp = 1702464076
prob_id = 1006471 | rtt = 120.8 | hop = 19 | timestamp = 1702464089
prob_id = 1006691 | rtt = 159.992 | hop = 18 | timestamp = 1702464083
prob_id = 14015 | rtt = 172.196 | hop = 14 | timestamp = 1702464081
prob_id = 14842 | rtt = 144.639 | hop = 13 | timestamp = 1702464079
prob_id = 22702 | rtt = 155.646 | hop = 12 | timestamp = 1702464088
prob_id = 24300 | rtt = 192.397 | hop = 16 | timestamp = 1702464079
prob_id = 24944 | rtt = 244.086 | hop = 15 | timestamp = 1702464085
prob_id = 3200 | rtt = 50.98 | hop = 13 | timestamp = 1702464078
prob_id = 32810 | rtt = 254.742 | hop = 18 | timestamp = 1702464076
prob_id = 33230 | rtt = 179.097 | hop = 11 | timestamp = 1702464075
prob_id = 33690 | rtt = 150.342 | hop = 13 | timestamp = 1702464086
prob_id = 50525 | rtt = 241.032 | hop = 11 | timestamp = 1702464085
prob_id = 50593 | rtt = 67.997 | hop = 16 | timestamp = 1702464077
prob_id = 51527 | rtt = 174.253 | hop = 13 | timestamp = 1702464086
prob_id = 53022 | rtt = 104.679 | hop = 17 | timestamp = 1702464087
prob_id = 53613 | rtt = 297.16 | hop = 15 | timestamp = 1702464076
prob_id = 55234 | rtt = 134.641 | hop = 16 | timestamp = 1702464077
prob_id = 60374 | rtt = 124.666 | hop = 12 | timestamp = 1702464077
prob_id = 60579 | rtt = 38.002 | hop = 13 | timestamp = 1702464077
prob_id = 60900 | rtt = 149.173 | hop = 13 | timestamp = 1702464082
prob_id = 61177 | rtt = 133.258 | hop = 10 | timestamp = 1702464075
prob_id = 62657 | rtt = 63.929 | hop = 15 | timestamp = 1702464090
prob_id = 1002617 | rtt = 146.969 | hop = 14 | timestamp = 1702467681
prob_id = 1003564 | rtt = 144.737 | hop = 13 | timestamp = 1702467689
prob_id = 1003619 | rtt = 227.936 | hop = 13 | timestamp = 1702467687
prob_id = 1005715 | rtt = 151.994 | hop = 16 | timestamp = 1702467688
prob_id = 1005758 | rtt = 114.194 | hop = 18 | timestamp = 1702467678
prob_id = 1006471 | rtt = 117.435 | hop = 18 | timestamp = 1702467680
prob_id = 1006691 | rtt = 151.767 | hop = 19 | timestamp = 1702467680
prob_id = 14015 | rtt = 173.916 | hop = 17 | timestamp = 1702467684
prob_id = 14842 | rtt = 144.406 | hop = 13 | timestamp = 1702467683
prob_id = 22702 | rtt = 159.276 | hop = 12 | timestamp = 1702467684
prob_id = 24300 | rtt = 194.79 | hop = 16 | timestamp = 1702467688
prob_id = 24944 | rtt = 244.283 | hop = 15 | timestamp = 1702467676
prob_id = 3200 | rtt = 50.986 | hop = 14 | timestamp = 1702467675
prob_id = 32810 | rtt = 254.835 | hop = 18 | timestamp = 1702467677
prob_id = 33230 | rtt = 176.928 | hop = 10 | timestamp = 1702467685
prob_id = 33690 | rtt = 151.089 | hop = 13 | timestamp = 1702467676
prob_id = 50525 | rtt = 240.677 | hop = 11 | timestamp = 1702467675
prob_id = 50593 | rtt = 68.151 | hop = 16 | timestamp = 1702467675
prob_id = 51527 | rtt = 174.254 | hop = 13 | timestamp = 1702467688
prob_id = 53022 | rtt = 104.321 | hop = 17 | timestamp = 1702467681
prob_id = 53613 | rtt = 271.137 | hop = 16 | timestamp = 1702467688
prob_id = 55234 | rtt = 134.677 | hop = 17 | timestamp = 1702467689
prob_id = 60374 | rtt = 124.237 | hop = 12 | timestamp = 1702467678
prob_id = 60579 | rtt = 37.091 | hop = 13 | timestamp = 1702467682
prob_id = 60900 | rtt = 149.099 | hop = 13 | timestamp = 1702467676
prob_id = 61177 | rtt = 133.399 | hop = 10 | timestamp = 1702467689
prob_id = 62657 | rtt = 63.607 | hop = 15 | timestamp = 1702467680
prob_id = 1002617 | rtt = 147.77 | hop = 14 | timestamp = 1702471276
prob_id = 1003564 | rtt = 137.371 | hop = 11 | timestamp = 1702471288
prob_id = 1003619 | rtt = 236.559 | hop = 13 | timestamp = 1702471288
prob_id = 1004568 | rtt = 241.772 | hop = 14 | timestamp = 1702471278
prob_id = 1005715 | rtt = 151.773 | hop = 16 | timestamp = 1702471277
prob_id = 1005758 | rtt = 114.058 | hop = 17 | timestamp = 1702471277
prob_id = 1006471 | rtt = 118.87 | hop = 18 | timestamp = 1702471286
prob_id = 1006691 | rtt = 149.953 | hop = 19 | timestamp = 1702471284
prob_id = 14015 | rtt = 170.927 | hop = 13 | timestamp = 1702471279
prob_id = 14842 | rtt = 144.659 | hop = 255 | timestamp = 1702471282
prob_id = 22702 | rtt = 159.742 | hop = 12 | timestamp = 1702471279
prob_id = 24300 | rtt = 191.366 | hop = 15 | timestamp = 1702471286
prob_id = 24944 | rtt = 244.338 | hop = 15 | timestamp = 1702471280
prob_id = 3200 | rtt = 50.467 | hop = 14 | timestamp = 1702471281
prob_id = 32810 | rtt = 254.485 | hop = 18 | timestamp = 1702471281
prob_id = 33230 | rtt = 176.738 | hop = 10 | timestamp = 1702471278
prob_id = 33690 | rtt = 150.425 | hop = 13 | timestamp = 1702471288
prob_id = 50525 | rtt = 239.672 | hop = 11 | timestamp = 1702471275
prob_id = 50593 | rtt = 68.656 | hop = 16 | timestamp = 1702471276
prob_id = 53022 | rtt = 103.939 | hop = 17 | timestamp = 1702471275
prob_id = 53613 | rtt = 293.928 | hop = 16 | timestamp = 1702471277
prob_id = 55234 | rtt = 134.712 | hop = 17 | timestamp = 1702471288
prob_id = 60374 | rtt = 124.701 | hop = 12 | timestamp = 1702471275
prob_id = 60579 | rtt = 38.044 | hop = 13 | timestamp = 1702471285
prob_id = 60900 | rtt = 148.849 | hop = 13 | timestamp = 1702471284
prob_id = 61177 | rtt = 132.296 | hop = 10 | timestamp = 1702471278
prob_id = 62657 | rtt = 63.576 | hop = 15 | timestamp = 1702471284
prob_id = 1002617 | rtt = 147.766 | hop = 14 | timestamp = 1702474878
prob_id = 1003564 | rtt = 137.342 | hop = 13 | timestamp = 1702474881
prob_id = 1003619 | rtt = 234.532 | hop = 13 | timestamp = 1702474875
prob_id = 1004568 | rtt = 236.5 | hop = 15 | timestamp = 1702474886
prob_id = 1005715 | rtt = 151.83 | hop = 16 | timestamp = 1702474880
prob_id = 1005758 | rtt = 114.244 | hop = 18 | timestamp = 1702474886
prob_id = 1006471 | rtt = 118.919 | hop = 20 | timestamp = 1702474888
prob_id = 1006691 | rtt = 146.592 | hop = 18 | timestamp = 1702474884
prob_id = 14015 | rtt = 170.087 | hop = 14 | timestamp = 1702474875
prob_id = 14842 | rtt = 143.713 | hop = 13 | timestamp = 1702474887
prob_id = 22702 | rtt = 159.654 | hop = 12 | timestamp = 1702474881
prob_id = 24300 | rtt = 195.534 | hop = 16 | timestamp = 1702474887
prob_id = 24944 | rtt = 244.295 | hop = 15 | timestamp = 1702474876
prob_id = 3200 | rtt = 50.984 | hop = 13 | timestamp = 1702474883
prob_id = 32810 | rtt = 256.913 | hop = 18 | timestamp = 1702474889
prob_id = 33230 | rtt = 177.436 | hop = 10 | timestamp = 1702474878
prob_id = 33690 | rtt = 150.6 | hop = 13 | timestamp = 1702474881
prob_id = 50525 | rtt = 237.099 | hop = 11 | timestamp = 1702474881
prob_id = 50593 | rtt = 68.441 | hop = 16 | timestamp = 1702474876
prob_id = 53022 | rtt = 104.769 | hop = 17 | timestamp = 1702474888
prob_id = 53613 | rtt = 294.546 | hop = 15 | timestamp = 1702474876
prob_id = 55234 | rtt = 134.589 | hop = 16 | timestamp = 1702474881
prob_id = 60374 | rtt = 124.462 | hop = 12 | timestamp = 1702474878
prob_id = 60579 | rtt = 42.432 | hop = 14 | timestamp = 1702474888
prob_id = 60900 | rtt = 148.664 | hop = 13 | timestamp = 1702474887
prob_id = 61177 | rtt = 133.111 | hop = 10 | timestamp = 1702474887
prob_id = 62657 | rtt = 64.478 | hop = 15 | timestamp = 1702474880
prob_id = 1002617 | rtt = 147.876 | hop = 14 | timestamp = 1702478481
prob_id = 1003564 | rtt = 137.027 | hop = 11 | timestamp = 1702478486
prob_id = 1003619 | rtt = 225.91 | hop = 13 | timestamp = 1702478480
prob_id = 1004568 | rtt = 262.707 | hop = 15 | timestamp = 1702478485
prob_id = 1005715 | rtt = 151.815 | hop = 16 | timestamp = 1702478475
prob_id = 1005758 | rtt = 241.39 | hop = 19 | timestamp = 1702478476
prob_id = 1006471 | rtt = 146.841 | hop = 20 | timestamp = 1702478477
prob_id = 1006691 | rtt = 155.34 | hop = 18 | timestamp = 1702478483
prob_id = 14015 | rtt = 242.166 | hop = 14 | timestamp = 1702478478
prob_id = 14842 | rtt = 149.465 | hop = 13 | timestamp = 1702478486
prob_id = 22702 | rtt = 159.413 | hop = 12 | timestamp = 1702478484
prob_id = 24300 | rtt = 192.132 | hop = 15 | timestamp = 1702478483
prob_id = 24944 | rtt = 244.299 | hop = 15 | timestamp = 1702478476
prob_id = 3200 | rtt = 50.63 | hop = 13 | timestamp = 1702478481
prob_id = 32810 | rtt = 255.657 | hop = 18 | timestamp = 1702478477
prob_id = 33230 | rtt = 176.866 | hop = 10 | timestamp = 1702478469
prob_id = 33690 | rtt = 149.419 | hop = 13 | timestamp = 1702478491
prob_id = 50525 | rtt = 245.169 | hop = 11 | timestamp = 1702478480
prob_id = 50593 | rtt = 67.997 | hop = 16 | timestamp = 1702478482
prob_id = 51527 | rtt = 173.686 | hop = 13 | timestamp = 1702478479
prob_id = 53022 | rtt = 104.59 | hop = 17 | timestamp = 1702478488
prob_id = 53613 | rtt = 281.805 | hop = 15 | timestamp = 1702478480
prob_id = 55234 | rtt = 262.521 | hop = 16 | timestamp = 1702478475
prob_id = 60374 | rtt = 124.26 | hop = 12 | timestamp = 1702478487
prob_id = 60579 | rtt = 38.881 | hop = 14 | timestamp = 1702478479
prob_id = 60900 | rtt = 148.415 | hop = 13 | timestamp = 1702478488
prob_id = 61177 | rtt = 132.52 | hop = 10 | timestamp = 1702478482
prob_id = 62657 | rtt = 63.817 | hop = 15 | timestamp = 1702478477
prob_id = 1002617 | rtt = 147.139 | hop = 14 | timestamp = 1702482082
prob_id = 1003564 | rtt = 137.09 | hop = 13 | timestamp = 1702482088
prob_id = 1003619 | rtt = 225.869 | hop = 13 | timestamp = 1702482080
prob_id = 1004568 | rtt = 234.4 | hop = 15 | timestamp = 1702482089
prob_id = 1005715 | rtt = 151.849 | hop = 16 | timestamp = 1702482087
prob_id = 1005758 | rtt = 259.698 | hop = 19 | timestamp = 1702482077
prob_id = 1006471 | rtt = 118.575 | hop = 20 | timestamp = 1702482077
prob_id = 1006691 | rtt = 155.791 | hop = 18 | timestamp = 1702482089
prob_id = 14015 | rtt = 165.983 | hop = 16 | timestamp = 1702482080
prob_id = 14842 | rtt = 144.654 | hop = 13 | timestamp = 1702482089
prob_id = 22702 | rtt = 155.596 | hop = 12 | timestamp = 1702482077
prob_id = 24300 | rtt = 193.453 | hop = 16 | timestamp = 1702482090
prob_id = 24944 | rtt = 244.456 | hop = 15 | timestamp = 1702482081
prob_id = 3200 | rtt = 50.986 | hop = 13 | timestamp = 1702482076
prob_id = 32810 | rtt = 255.862 | hop = 18 | timestamp = 1702482087
prob_id = 33230 | rtt = 177.338 | hop = 10 | timestamp = 1702482079
prob_id = 33690 | rtt = 149.88 | hop = 13 | timestamp = 1702482089
prob_id = 50525 | rtt = 245.044 | hop = 11 | timestamp = 1702482079
prob_id = 50593 | rtt = 68.697 | hop = 16 | timestamp = 1702482085
prob_id = 51527 | rtt = 173.492 | hop = 13 | timestamp = 1702482085
prob_id = 53022 | rtt = 104.657 | hop = 17 | timestamp = 1702482082
prob_id = 53613 | rtt = 280.944 | hop = 15 | timestamp = 1702482082
prob_id = 55234 | rtt = 263.677 | hop = 16 | timestamp = 1702482075
prob_id = 60374 | rtt = 124.303 | hop = 12 | timestamp = 1702482080
prob_id = 60579 | rtt = 40.276 | hop = 13 | timestamp = 1702482083
prob_id = 60900 | rtt = 148.63 | hop = 13 | timestamp = 1702482086
prob_id = 61177 | rtt = 134.176 | hop = 10 | timestamp = 1702482076
prob_id = 62657 | rtt = 63.742 | hop = 15 | timestamp = 1702482084
prob_id = 1002617 | rtt = 147.853 | hop = 14 | timestamp = 1702485679
prob_id = 1003564 | rtt = 137.266 | hop = 13 | timestamp = 1702485684
prob_id = 1003619 | rtt = 247.321 | hop = 15 | timestamp = 1702485680
prob_id = 1004568 | rtt = 271.414 | hop = 15 | timestamp = 1702485687
prob_id = 1005715 | rtt = 151.904 | hop = 16 | timestamp = 1702485686
prob_id = 1005758 | rtt = 257.652 | hop = 18 | timestamp = 1702485682
prob_id = 1006471 | rtt = 154.183 | hop = 20 | timestamp = 1702485689
prob_id = 1006691 | rtt = 148.045 | hop = 18 | timestamp = 1702485676
prob_id = 14015 | rtt = 171.092 | hop = 14 | timestamp = 1702485681
prob_id = 14842 | rtt = 144.681 | hop = 13 | timestamp = 1702485675
prob_id = 22702 | rtt = 156.285 | hop = 12 | timestamp = 1702485689
prob_id = 24300 | rtt = 191.773 | hop = 16 | timestamp = 1702485677
prob_id = 24944 | rtt = 243.94 | hop = 15 | timestamp = 1702485684
prob_id = 3200 | rtt = 50.056 | hop = 13 | timestamp = 1702485674
prob_id = 32810 | rtt = 254.364 | hop = 18 | timestamp = 1702485688
prob_id = 33230 | rtt = 177.501 | hop = 11 | timestamp = 1702485683
prob_id = 33690 | rtt = 149.735 | hop = 13 | timestamp = 1702485686
prob_id = 50525 | rtt = 242.019 | hop = 11 | timestamp = 1702485686
prob_id = 50593 | rtt = 69.245 | hop = 16 | timestamp = 1702485679
prob_id = 51527 | rtt = 173.589 | hop = 13 | timestamp = 1702485679
prob_id = 53022 | rtt = 104.749 | hop = 17 | timestamp = 1702485683
prob_id = 53613 | rtt = 291.612 | hop = 15 | timestamp = 1702485679
prob_id = 55234 | rtt = 131.19 | hop = 16 | timestamp = 1702485681
prob_id = 60374 | rtt = 124.151 | hop = 12 | timestamp = 1702485678
prob_id = 60579 | rtt = 41.173 | hop = 14 | timestamp = 1702485675
prob_id = 60900 | rtt = 148.76 | hop = 13 | timestamp = 1702485677
prob_id = 61177 | rtt = 135.728 | hop = 10 | timestamp = 1702485683
prob_id = 62657 | rtt = 65.62 | hop = 15 | timestamp = 1702485675
prob_id = 1002617 | rtt = 148.207 | hop = 14 | timestamp = 1702489280
prob_id = 1003564 | rtt = 137.322 | hop = 11 | timestamp = 1702489277
prob_id = 1003619 | rtt = 222.484 | hop = 13 | timestamp = 1702489275
prob_id = 1004568 | rtt = 234.207 | hop = 14 | timestamp = 1702489279
prob_id = 1005715 | rtt = 151.738 | hop = 19 | timestamp = 1702489287
prob_id = 1005758 | rtt = 124.696 | hop = 18 | timestamp = 1702489283
prob_id = 1006471 | rtt = 117.853 | hop = 19 | timestamp = 1702489279
prob_id = 1006691 | rtt = 151.263 | hop = 19 | timestamp = 1702489281
prob_id = 14015 | rtt = 172.016 | hop = 13 | timestamp = 1702489288
prob_id = 14842 | rtt = 144.721 | hop = 13 | timestamp = 1702489280
prob_id = 22702 | rtt = 159.569 | hop = 12 | timestamp = 1702489275
prob_id = 24300 | rtt = 191.744 | hop = 15 | timestamp = 1702489288
prob_id = 24944 | rtt = 243.947 | hop = 17 | timestamp = 1702489289
prob_id = 3200 | rtt = 50.031 | hop = 14 | timestamp = 1702489275
prob_id = 32810 | rtt = 254.491 | hop = 18 | timestamp = 1702489276
prob_id = 33230 | rtt = 176.963 | hop = 10 | timestamp = 1702489274
prob_id = 33690 | rtt = 150.11 | hop = 13 | timestamp = 1702489278
prob_id = 50525 | rtt = 245.466 | hop = 11 | timestamp = 1702489288
prob_id = 50593 | rtt = 68.112 | hop = 16 | timestamp = 1702489286
prob_id = 51527 | rtt = 173.526 | hop = 13 | timestamp = 1702489279
prob_id = 53022 | rtt = 104.356 | hop = 17 | timestamp = 1702489287
prob_id = 53613 | rtt = 325.065 | hop = 16 | timestamp = 1702489286
prob_id = 55234 | rtt = 131.296 | hop = 17 | timestamp = 1702489277
prob_id = 60374 | rtt = 124.239 | hop = 13 | timestamp = 1702489285
prob_id = 60579 | rtt = 35.857 | hop = 12 | timestamp = 1702489284
prob_id = 60900 | rtt = 149.396 | hop = 13 | timestamp = 1702489276
prob_id = 61177 | rtt = 133.713 | hop = 10 | timestamp = 1702489286
prob_id = 62657 | rtt = 63.789 | hop = 15 | timestamp = 1702489288
prob_id = 1002617 | rtt = 147.018 | hop = 14 | timestamp = 1702492885
prob_id = 1003564 | rtt = 137.299 | hop = 11 | timestamp = 1702492889
prob_id = 1003619 | rtt = 226.181 | hop = 13 | timestamp = 1702492883
prob_id = 1004568 | rtt = 295.667 | hop = 19 | timestamp = 1702492888
prob_id = 1005715 | rtt = 152.05 | hop = 16 | timestamp = 1702492879
prob_id = 1005758 | rtt = 166.014 | hop = 18 | timestamp = 1702492885
prob_id = 1006691 | rtt = 152.909 | hop = 19 | timestamp = 1702492883
prob_id = 14015 | rtt = 171.45 | hop = 13 | timestamp = 1702492878
prob_id = 14842 | rtt = 144.599 | hop = 13 | timestamp = 1702492882
prob_id = 22702 | rtt = 159.902 | hop = 12 | timestamp = 1702492881
prob_id = 24300 | rtt = 193.592 | hop = 16 | timestamp = 1702492889
prob_id = 24944 | rtt = 243.989 | hop = 15 | timestamp = 1702492877
prob_id = 3200 | rtt = 50.114 | hop = 14 | timestamp = 1702492874
prob_id = 32810 | rtt = 254.791 | hop = 18 | timestamp = 1702492875
prob_id = 33230 | rtt = 177.552 | hop = 10 | timestamp = 1702492888
prob_id = 33690 | rtt = 149.555 | hop = 13 | timestamp = 1702492886
prob_id = 50525 | rtt = 240.143 | hop = 11 | timestamp = 1702492877
prob_id = 50593 | rtt = 68.421 | hop = 16 | timestamp = 1702492875
prob_id = 53022 | rtt = 103.4 | hop = 17 | timestamp = 1702492884
prob_id = 53613 | rtt = 294.184 | hop = 16 | timestamp = 1702492872
prob_id = 55234 | rtt = 131.033 | hop = 17 | timestamp = 1702492886
prob_id = 60374 | rtt = 124.462 | hop = 12 | timestamp = 1702492886
prob_id = 60579 | rtt = 40.289 | hop = 12 | timestamp = 1702492888
prob_id = 60900 | rtt = 149.041 | hop = 13 | timestamp = 1702492882
prob_id = 61177 | rtt = 133.346 | hop = 10 | timestamp = 1702492875
prob_id = 62657 | rtt = 63.796 | hop = 15 | timestamp = 1702492875
prob_id = 1002617 | rtt = 147.012 | hop = 14 | timestamp = 1702496475
prob_id = 1003564 | rtt = 137.544 | hop = 11 | timestamp = 1702496476
prob_id = 1003619 | rtt = 221.474 | hop = 13 | timestamp = 1702496484
prob_id = 1004568 | rtt = 233.714 | hop = 15 | timestamp = 1702496479
prob_id = 1005715 | rtt = 151.902 | hop = 19 | timestamp = 1702496486
prob_id = 1005758 | rtt = 124.951 | hop = 18 | timestamp = 1702496480
prob_id = 1006471 | rtt = 136.811 | hop = 20 | timestamp = 1702496487
prob_id = 1006691 | rtt = 154.965 | hop = 18 | timestamp = 1702496485
prob_id = 14015 | rtt = 166.009 | hop = 16 | timestamp = 1702496476
prob_id = 14842 | rtt = 143.848 | hop = 13 | timestamp = 1702496481
prob_id = 22702 | rtt = 155.677 | hop = 12 | timestamp = 1702496489
prob_id = 24300 | rtt = 191.467 | hop = 15 | timestamp = 1702496478
prob_id = 24944 | rtt = 244.318 | hop = 15 | timestamp = 1702496487
prob_id = 3200 | rtt = 50.921 | hop = 13 | timestamp = 1702496476
prob_id = 32810 | rtt = 256.424 | hop = 18 | timestamp = 1702496488
prob_id = 33230 | rtt = 181.533 | hop = 10 | timestamp = 1702496476
prob_id = 33690 | rtt = 150.518 | hop = 13 | timestamp = 1702496483
prob_id = 50525 | rtt = 243.927 | hop = 11 | timestamp = 1702496482
prob_id = 50593 | rtt = 68.199 | hop = 16 | timestamp = 1702496478
prob_id = 51527 | rtt = 173.55 | hop = 13 | timestamp = 1702496481
prob_id = 53022 | rtt = 106.674 | hop = 17 | timestamp = 1702496476
prob_id = 53613 | rtt = 267.769 | hop = 15 | timestamp = 1702496488
prob_id = 55234 | rtt = 131.143 | hop = 16 | timestamp = 1702496488
prob_id = 60374 | rtt = 124.066 | hop = 12 | timestamp = 1702496488
prob_id = 60579 | rtt = 40.026 | hop = 13 | timestamp = 1702496481
prob_id = 60900 | rtt = 148.928 | hop = 13 | timestamp = 1702496488
prob_id = 61177 | rtt = 139.23 | hop = 10 | timestamp = 1702496482
prob_id = 62657 | rtt = 64.815 | hop = 15 | timestamp = 1702496475
prob_id = 1002617 | rtt = 147.041 | hop = 14 | timestamp = 1702500078
